,ID,ESP,Periodo_1,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_2,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_3,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_4,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_5,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_6,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12,Periodo_7,Curso_1,Nota_1,Curso_2,Nota_2,Curso_3,Nota_3,Curso_4,Nota_4,Curso_5,Nota_5,Curso_6,Nota_6,Curso_7,Nota_7,Curso_8,Nota_8,Curso_9,Nota_9,Curso_10,Nota_10,Curso_11,Nota_11,Curso_12,Nota_12
56,446,2,1,110,0.45000000000000007,101,0.31666666666666665,31,0.45000000000000007,32,0.6166666666666667,15,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,73,0.5166666666666666,110,0.7833333333333333,101,0.5666666666666668,31,0.7166666666666667,43,0.5166666666666666,105,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,201,0.75,56,0.65,78,0.5166666666666666,79,0.35,14,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,2,0.5333333333333333,91,0.5499999999999999,71,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,0.5333333333333333,104,0.41666666666666663,183,0.5333333333333333,4,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,18,0.6166666666666667,76,0.43333333333333335,20,0.4666666666666667,167,0.3833333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,3,0.5166666666666666,103,0.5333333333333333,76,0.7000000000000001,10,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
57,451,4,1,120,0.7833333333333333,78,0.6666666666666666,79,0.5166666666666666,43,0.65,14,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,198,0.9,2,0.5,91,0.6333333333333333,104,0.5166666666666666,71,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,236,0.6833333333333332,170,0.6333333333333333,90,0.4666666666666667,19,0.75,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,192,0.5833333333333334,162,0.7333333333333334,90,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,113,0.6166666666666667,102,0.31666666666666665,3,0.5,4,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,259,0.21666666666666665,1,0.5,18,0.5666666666666668,183,0.7166666666666667,68,0.4666666666666667,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,55,0.65,253,0.5333333333333333,103,0.65,76,0.31666666666666665,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
58,453,4,1,113,0.7000000000000001,90,0.3833333333333333,2,0.6,77,0.6666666666666666,82,0.9333333333333332,19,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,192,0.6833333333333332,188,0.5499999999999999,162,0.45000000000000007,7,0.8333333333333334,103,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,60,0.6833333333333332,86,0.65,87,0.9999999999999999,3,0.5166666666666666,26,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,160,0.7666666666666666,161,0.7999999999999999,90,0.5833333333333334,8,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,88,0.7333333333333334,102,0.8666666666666666,1,0.7000000000000001,69,0.7333333333333334,103,0.75,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,259,0.6833333333333332,162,0.6833333333333332,70,0.9999999999999999,219,0.7833333333333333,258,0.033333333333333326,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,264,0.1,265,0.1,220,0.06666666666666665,104,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
59,456,4,1,2,0.75,3,0.7166666666666667,8,0.65,4,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,102,0.9500000000000001,127,0.2833333333333333,18,0.7333333333333334,104,0.7000000000000001,6,0.8666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,170,0.7333333333333334,113,0.7999999999999999,70,0.7000000000000001,19,0.7999999999999999,4,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,192,0.7000000000000001,188,0.8166666666666668,162,0.8166666666666668,68,0.5499999999999999,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,0.7666666666666666,88,0.8166666666666668,1,0.9500000000000001,69,0.9166666666666666,103,0.75,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,259,0.9999999999999999,160,0.7999999999999999,161,0.8833333333333332,219,0.9500000000000001,33,0.65,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,264,0.9666666666666667,87,0.9,220,0.9500000000000001,34,0.75,47,0.9999999999999999,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
60,459,4,1,100,0.8333333333333334,109,0.6333333333333333,86,0.75,87,0.9999999999999999,88,0.7666666666666666,1,0.6666666666666666,69,0.6166666666666667,0,0.0,0,0.0,0,0,0,0,0,0,2,160,0.7000000000000001,161,0.8166666666666668,162,0.8166666666666668,77,0.6833333333333332,8,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,229,0.6666666666666666,220,0.6666666666666666,219,0.8166666666666668,42,0.7166666666666667,68,0.7333333333333334,26,0.7833333333333333,7,0.75,33,0.6666666666666666,0,0.0,0,0,0,0,0,0,4,250,0.5499999999999999,34,0.6,47,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
61,462,2,1,27,0.75,60,0.8833333333333332,90,0.7333333333333334,2,0.7666666666666666,91,0.7666666666666666,71,0.7166666666666667,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,191,0.7999999999999999,18,0.7000000000000001,104,0.6,76,0.75,20,0.75,167,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,200,0.5499999999999999,3,0.5166666666666666,183,0.6833333333333332,4,0.5666666666666668,10,0.5666666666666668,49,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,32,0.8333333333333334,68,0.7333333333333334,136,0.6166666666666667,130,0.6666666666666666,137,0.6666666666666666,138,0.7833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0.6166666666666667,11,0.6666666666666666,36,0.65,257,0.5333333333333333,37,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,103,0.6166666666666667,129,0.5833333333333334,131,0.5666666666666668,132,0.7333333333333334,133,0.6,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,33,0.5666666666666668,57,0.5666666666666668,67,0.8666666666666666,268,0.6333333333333333,62,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
62,464,2,1,60,0.85,77,0.7333333333333334,4,0.06666666666666665,10,0.6166666666666667,11,0.6666666666666666,36,0.7000000000000001,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,169,0.5166666666666666,149,0.7000000000000001,91,0.05000000000000002,129,0.5666666666666668,130,0.5666666666666668,137,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,15,0.6166666666666667,6,0.7000000000000001,9,0.6166666666666667,217,0.7666666666666666,57,0.5833333333333334,37,0.65,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,91,0.5833333333333334,68,0.05000000000000002,47,0.5166666666666666,132,0.6166666666666667,142,0.7000000000000001,133,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,5,71,0.5,3,0.5333333333333333,68,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
63,481,2,1,6,0.6333333333333333,7,0.6666666666666666,35,0.7666666666666666,49,0.7000000000000001,36,0.5666666666666668,37,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,61,0.5333333333333333,20,0.7166666666666667,130,0.5,131,0.8333333333333334,132,0.5166666666666666,133,0.5333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,33,0.5,9,0.6333333333333333,217,0.5666666666666668,57,0.6166666666666667,21,0.7000000000000001,62,0.41666666666666663,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,34,0.6333333333333333,47,0.5666666666666668,251,0.7000000000000001,154,0.7000000000000001,142,0.7000000000000001,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
64,489,3,1,75,0.5333333333333333,18,0.5666666666666668,3,0.6166666666666667,6,0.5166666666666666,8,0.5166666666666666,103,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,104,0.5166666666666666,19,0.5166666666666666,89,0.5,46,0.6166666666666667,33,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,56,0.9999999999999999,90,0.5833333333333334,77,0.5,58,0.5333333333333333,44,0.5666666666666668,40,0.3666666666666667,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,1,0.16666666666666666,151,0.9,53,0.3833333333333333,41,0.6833333333333332,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.6,40,0.5333333333333333,9,0.4,10,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,59,0.3666666666666667,145,0.0,9,0.24999999999999997,152,0.4666666666666667,34,0.18333333333333332,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,59,0.2833333333333333,54,0.6166666666666667,50,0.01666666666666669,9,0.0,34,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
65,491,3,1,32,0.75,18,0.8166666666666668,19,0.6833333333333332,45,0.5166666666666666,53,0.65,34,0.75,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,146,0.7166666666666667,144,0.5333333333333333,58,0.6666666666666666,55,0.5666666666666668,152,0.6,93,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,59,0.41666666666666663,51,0.5166666666666666,54,0.6833333333333332,44,0.5,6,0.7833333333333333,40,0.5166666666666666,41,0.7833333333333333,0,0.0,0,0.0,0,0,0,0,0,0,4,59,0.7166666666666667,145,0.5166666666666666,151,0.7166666666666667,47,0.65,10,0.5833333333333334,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
66,496,2,1,60,0.65,2,0.5166666666666666,77,0.7000000000000001,99,0.6333333333333333,68,0.5833333333333334,49,0.6,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,18,0.5666666666666668,104,0.20000000000000004,8,0.5499999999999999,76,0.5666666666666668,20,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,82,0.7999999999999999,3,0.3666666666666667,85,0.43333333333333335,4,0.4,10,0.31666666666666665,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,103,0.3666666666666667,136,0.5499999999999999,137,0.5,138,0.7333333333333334,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0.7833333333333333,85,0.65,11,0.65,167,0.5499999999999999,37,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,7,0.75,103,0.6333333333333333,10,0.5666666666666668,131,0.6,132,0.4,142,0.7333333333333334,133,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,7,104,0.8166666666666668,33,0.5666666666666668,4,0.5,36,0.7000000000000001,57,0.6166666666666667,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
67,513,3,1,83,0.5666666666666668,110,0.35,101,0.29999999999999993,31,0.08333333333333334,32,0.6,15,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,201,0.65,110,0.5166666666666666,101,0.6833333333333332,31,0.45000000000000007,43,0.43333333333333335,105,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,237,0.7333333333333334,56,0.7666666666666666,31,0.5666666666666668,78,0.6833333333333332,79,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,14,0.4,91,0.5,71,0.5,19,0.29999999999999993,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0.6833333333333332,104,0.45000000000000007,3,0.5833333333333334,183,0.75,4,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,43,0.8666666666666666,90,0.2833333333333333,2,0.6333333333333333,68,0.6166666666666667,89,0.65,253,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,7,18,0.5,104,0.75,103,0.5666666666666668,41,0.4833333333333333,11,0.6333333333333333,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
68,518,3,1,66,0.6833333333333332,110,0.5833333333333334,101,0.5,31,0.5499999999999999,32,0.7333333333333334,15,0.5666666666666668,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,56,0.9500000000000001,78,0.75,79,0.7000000000000001,43,0.75,14,0.5499999999999999,105,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,234,0.6,237,0.7000000000000001,90,0.6166666666666667,2,0.6,91,0.5,71,0.5499999999999999,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,1,0.8833333333333332,18,0.6666666666666666,104,0.85,19,0.8166666666666668,76,0.7999999999999999,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.8333333333333334,183,0.7999999999999999,58,0.85,50,0.8666666666666666,4,0.7333333333333334,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,68,0.75,55,0.7333333333333334,89,0.85,253,0.8666666666666666,103,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,151,0.9166666666666666,45,0.6166666666666667,46,0.9333333333333332,33,0.5833333333333334,40,0.7999999999999999,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
69,524,1,1,22,0.7999999999999999,23,0.7333333333333334,70,0.06666666666666665,25,0.9,26,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,70,0.7666666666666666,157,0.6,158,0.6333333333333333,139,0.6166666666666667,6,0.6,103,0.11666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,218,0.75,219,0.7000000000000001,2,0.5666666666666668,103,0.5166666666666666,9,0.6166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,14,0.6,104,0.0,7,0.8666666666666666,33,0.4,47,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0.5,104,0.5333333333333333,33,0.41666666666666663,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,33,0.5499999999999999,34,0.45000000000000007,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,34,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
70,525,2,1,5,0.7666666666666666,56,0.8666666666666666,101,0.41666666666666663,43,0.6666666666666666,15,0.5499999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,191,0.5833333333333334,78,0.6,79,0.4,14,0.5,167,0.7166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,237,0.6666666666666666,60,0.5666666666666668,79,0.45000000000000007,2,0.5499999999999999,76,0.33333333333333337,49,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,79,0.43333333333333335,104,0.5666666666666668,71,0.5666666666666668,76,0.5666666666666668,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,0.7000000000000001,90,0.43333333333333335,183,0.7666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,18,0.5666666666666668,20,0.7333333333333334,136,0.5666666666666668,137,0.6166666666666667,138,0.7000000000000001,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,4,0.5,10,0.5333333333333333,11,0.6,36,0.7166666666666667,37,0.5666666666666668,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
71,530,3,1,54,0.9999999999999999,44,0.8333333333333334,53,0.8333333333333334,9,0.6333333333333333,47,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,17,0.9999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
72,543,3,1,60,0.9833333333333333,19,0.7000000000000001,55,0.7166666666666667,89,0.6666666666666666,33,0.6666666666666666,9,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,174,0.85,148,0.6,18,0.6833333333333332,151,0.8833333333333332,6,0.6833333333333332,152,0.65,34,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0,0,0,3,59,0.7166666666666667,58,0.7833333333333333,44,0.7166666666666667,40,0.6666666666666666,53,0.7166666666666667,41,0.6166666666666667,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,54,0.7000000000000001,145,0.65,47,0.6,10,0.5666666666666668,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0.9166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
73,555,4,1,113,0.7000000000000001,90,0.7000000000000001,2,0.6166666666666667,26,0.8166666666666668,19,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,192,0.75,188,0.75,162,0.7000000000000001,103,0.5166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,86,0.7666666666666666,87,0.75,102,0.5166666666666666,3,0.5499999999999999,8,0.6833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,160,0.9,161,0.7999999999999999,104,0.65,68,0.5,33,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,256,0.7833333333333333,88,0.6333333333333333,220,0.7333333333333334,69,0.6,43,0.7833333333333333,4,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,6,259,0.8333333333333334,250,0.7166666666666667,1,0.5499999999999999,258,0.75,34,0.6166666666666667,47,0.7999999999999999,0,0.0,0,0,0,0,0,0,0,0,0,0,7,265,0.7833333333333333,70,0.6,18,0.5666666666666668,6,0.85,17,0.9166666666666666,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
74,556,3,1,81,0.7000000000000001,60,0.6333333333333333,78,0.6,79,0.5166666666666666,14,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,32,0.45000000000000007,2,0.5166666666666666,91,0.5499999999999999,104,0.5,71,0.5499999999999999,211,0.43333333333333335,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,32,0.7999999999999999,90,0.5499999999999999,18,0.5499999999999999,39,0.5499999999999999,183,0.5333333333333333,76,0.5499999999999999,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,3,0.5166666666666666,68,0.5,19,0.5166666666666666,253,0.5833333333333334,103,0.6666666666666666,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0.6833333333333332,55,0.65,89,0.5,41,0.65,4,0.5499999999999999,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,1,0.5499999999999999,105,0.5833333333333334,53,0.5,152,0.6166666666666667,261,0.9,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,44,0.7166666666666667,151,0.7999999999999999,93,0.7166666666666667,266,0.6,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
75,557,3,1,59,0.6666666666666666,89,0.5333333333333333,46,0.7833333333333333,33,0.7833333333333333,9,0.6666666666666666,41,0.65,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,146,0.6833333333333332,144,0.65,58,0.6666666666666666,151,0.9333333333333332,6,0.6666666666666666,93,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,51,0.6666666666666666,52,0.7833333333333333,32,0.6333333333333333,54,0.7166666666666667,44,0.75,53,0.6666666666666666,34,0.7999999999999999,0,0.0,0,0.0,0,0,0,0,0,0,4,19,0.65,45,0.8166666666666668,7,0.85,40,0.5166666666666666,47,0.5166666666666666,10,0.5499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,5,145,0.6333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
76,561,2,1,79,0.6,14,0.7000000000000001,2,0.5,3,0.5833333333333334,8,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,104,0.5499999999999999,71,0.6666666666666666,103,0.65,76,0.7333333333333334,167,0.7333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,9,0.5666666666666668,85,0.6,4,0.5833333333333334,49,0.6666666666666666,11,0.6333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,18,0.5499999999999999,33,0.5,20,0.5666666666666668,136,0.65,137,0.5833333333333334,138,0.75,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.7333333333333334,10,0.6,36,0.6666666666666666,37,0.7166666666666667,21,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,34,0.5,129,0.5666666666666668,131,0.6666666666666666,132,0.5,133,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,68,0.6333333333333333,6,0.7999999999999999,57,0.6833333333333332,62,0.15,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
77,569,1,1,60,0.65,79,0.2833333333333333,90,0.6833333333333332,2,0.31666666666666665,91,0.33333333333333337,8,0.31666666666666665,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2,1,0.6,2,0.20000000000000004,91,0.20000000000000004,77,0.6333333333333333,99,0.5833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,3,102,0.6,94,0.5666666666666668,82,0.7333333333333334,8,0.2333333333333333,4,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4,127,0.24999999999999997,59,0.4,91,0.24999999999999997,104,0.43333333333333335,68,0.33333333333333337,8,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,5,166,0.6666666666666666,2,0.20000000000000004,91,0.29999999999999993,26,0.7833333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
